1|Halo Kamu|Aku Punya Sesuatu Nih|Scroll ke bawah ya|Kamu SYG Engga Sama Aku? 🤭❤️|SYG|GA|Wewww|Seberapa syg nih?|Uhuuuyy|Makasi udh sayang sama aku |Skrg kamu kngn g?|Y|G|Hemmm|I LV U|Mencintaimu ibarat<br>Goreng ndog<br>Diceplok dadar|Jgn lupa balas ke WA ya!|.
106|Hai sayang cantik ^^ selamat pagi |Sayang tau ga ^^|Klik bawah ini ya cantik ^^|Sayang sama setia banget ga 🥰🥰💕💕💗|Sayang/setia💕||Iya sama sayanggg banget cintaa setiaa banget sama sayang 🥹💓💓🥰|||Makasih karena ada di hidup ku menjadi kan aku calon suamimu dan dan Terima kasih karena telah mencintai ku,🥹🥹💗💗💗💗||||||||.
107|Haii ayangg|Aku punya sesuatu nihh|Scroll kebawah trus yaah|Kamu sayang sama aku ngga|Sayang.|Ngga|Hehe aku juga sayang sama kamu||||Kamu kangen ngga sama aku|Kangen |Ngga|||||.
108||||||||||||||||||.
109||||||||||||||||||.
110|||||||||||Sekarang kamu kangen ga sama aku|||Hm.. Aku juga kangen sama kmu||||.
111|Haloo|Gw ada sesuatu btw :D|Scroll ke bawah ya |Lu sayang sama gw ga? |Sayang |Gq|Okelah... |Seberapa sayang ke gw? |Ok :D|Thanks ya dah sayang sama gw|Sekarang lu kangen ama gw ga? |Kangen|Ga|Oh.... Gw juga btw hehe|Yo te amo. |Btw makasih dah jadi Temen gw, Gw harap Friendship dan Relationship kita akan terus selamanya, sampe tahun kedepannya dan kedepannya lagi ya, thank you dah jadi temen gw dari Kecil sampe sekarang :D|Btw terserah lu mo jawab apa ok? Ydh Thank you ya|.
112||Marsha ||Aku adalah orang terburuk yang kamu temui|Iya||Kalau iya gpp yaa|Semoga kamu baik baik aja ya|🙃🙃|Makasih yaa udah ngisi hatiku |Plis jagain ramdan|Iya||Gw g bakal ketemu SM loo lg|Bay bay|||.
113||||||||||||||||||.
114|Haloo|Gw ada sesuatu btw :D|Scroll ke bawah ya |Lu sayang sama gw ga? |Sayang |Ga|Okelah... |Seberapa sayang ke gw? |Wow, ok deh :D|Thanks ya dah sayang sama gw :) |Sekarang lu kangen ama gw ga? |Kangen|Ga|Oh.... Gw juga btw hehe|Yo te amo|Btw, Thanks ya dah jadi temen gw, gw harap Friendship dan Relationship kita akan berjalan selamanya sampe tahun depan dan kedepannya lagi :D, Thank you dah jadi temen gw dari kecil sampe sekarang :) |Btw terserah lu mo jawab apa ok? Ydh Thank you ya|.
115||||||||||||||||<br><br><br><br><br><br><br><br><br><br><br><br>||.
116||||||||||||||||||.
117||||Lu sayang ga sm gue? |Iya|Ga |Ok mkasih udh sayang sm gua|Seberapa sayang lo sm gua? |Thanks|Udh sayang sm gua|Lu kangen ga sm gua? |Iya|Ga|Thanks ya|Lopyu|||.
118|Hay ayangku vika|||Aku itu ganteng gk? 😁🤣|Guanteng|Jelek|Makasih Vika sayang|Seberapa ganteng sih aku? 🤣||Km juga cantik nya|Km jangan lupa minum obat ya|Manut||Gitu dong 🤣🤣|I Love you Vika🥀|Terakhir dehh! Kalo kamu udh sembuh jangan lupa sun ya tiap malam🤣🤣||.
119||||||||||||||||||.
120|Hayy sayaang 🤗🤗❤️||||||||||||||Happy Birthday sayaang (19th)||I love you Elsa Virdianti 🤗🤗❤️|.
121|Hei rahma|GOOD MORNING|scroll ke bawah ya|Kamu udah sarapan blum|Blum|Udah|Jngn lupa sarapan yah|Nanti sakit loh|Dan jangan lupa mandi|Nanti kamu bau 😁😁😁||||||||.
122|Hayy sayaang 🤗🤗❤️||||||||||||||Happy Birthday sayaang (19th)||I love you Elsa Virdianti 🤗🤗❤️|.
123||||||||||||||||Terakhir deh makasih ya telah menjadi besti ter baik ku dan menjadi seseorang yang selalu mengingat kan ku untuk melakukan hal yang baik seeeyou besti makasih y lepyu||.
124||||||||||||||||||.
125||||||||||||||||||.
126||||||||||||||||||.
127||||||||||||||||||.
128||||||||||||||||||.
129|Aku punya kontol besar|Kamu gak punya|Wkwkwk|Syakira melati hijaji ime|||Ya aku sayang ime|||||||||||.
130||||Kamu anggap aku apa?|Sahabat |Teman biasa|Yeay aku juga anggap kamu sahabat |||Makasih udh jadi sahabat terbaik akuu ya❤️🥹|Sekarang kamu kangen main gak sama aku||||I love you friend |Terakhir deh ❤️<br>Aku akan berjanji menjadi sahabat terbaik kamu aku akan berusaha maaf jika aku slalu buat kamu kecewa makasih atas semua kebaikan kamu <3❤️<br>@Pina ||.
131||||Kamu anggap aku apa ?|Sahabat |Musuh|Yeay kamu anggap aku sahabat ||Yeay ❤️❤️|||Kangen bgt|Gak makasih||I love you friends |Terakhir deh 😉❤️<br>Makasih ya udah jadi sahabat terbaik aku dan aku minta maaf kalo aku selalu buat kamu kecewa makasih atas semua kebaikan kamu Aku berjanji akan menjadi sahabat terbaik kamu<br>For @Sherinada ❤️❤️||.
132||||||Sayang banget ||||||||||<br>||.
133||||||||||||||||||.
134||||||||||||||||||.
135||||||Sayang banget ||||||Kangen||||||.
136|||||||||||Bole minta pap gak😊🙏|Iya||Hmm maksi yaa😊💕||||.
137|||||Sayang||| Berapa per berapaaa||||||||||.
138|Heeyyyy sayang |Aku sayang banget sama ayang|Scroll ke bawah ya|Yang kamu kangen ga sama aku |Kangen |Engga|Yeayy aku juga kangen banget sama ayang|Seberapa kangen nih sama aku||Maacii udh kangen sama aku|Yang sekarang km sayang nggak sama aku|Sayang|||I love you tunanganku sayang💗💗|||.
139||||||||||||||||||.
140||||||||||||||||||.
141|Haii kak! |Aq ada sesuatu nih! ||Kakak kangen ma aq g? |Kangen|Ga|Yay aku juga kangen sama kakak! |Seberapa kangen? ||Makasi uda kangen ygy|Semangatt yaa sekolahnya! |Iya|G peduli|Hm... Uda lama y g ketemu|Tp ttp semangat yaa|Terakhir deh jalan² ke pantai ketemu ikan semangat yaa||.
142||||Kamu mau jadi  pacar aku ???????|Iya|ENGAK||||||||||||.
143|||||||||||||||||Jangan lupa balas pesan ke aku yaa❤👭❤|.
160|Hay Ayang!|||||||||||||||||.
161|Hei kamuu|Aku punya pesan buat kmu||Maaf jika aku ada salah kmu bisa maafin aku ga?|Iya|Tidak|Makasih ya udah maafin aku|Seberapa ikhlas nya maafin aku?|Yaaa|Makasih dah maafin aku yaa|Sekarang kita baikan lagi kan?|Iya|Tidak|Semoga gada yang fitnah kamu lagi||||.
162||Aku ada sesuatu nih❤️||Kamu Sayangg Ga Sama Aku?❤️||||Seberapa sayangg nihh?❤️❤️|||||||I Love Youu Sayanggg❤️❤️|Gimana sayangg?kamu mau ga balikann sama akuu dan kita mulaii lagii dari awall.kita sama sama berat ninggalin satu sama lain,akuu sayanggg bangett samaa kamuu benerr benerr sayanggggg bangett samaa kamuu,ayoo kita perbaiki hubungan ini mulai dari awal lagi boleh ya ?<br><br>I Lovee youu so muchh sayanggggg ❤️❤️❤️❤️❤️|Jangann lupaa di jawabb yaa ❤️|.
163||Buat bestod ku ada sesuatu buka ya!||Kamu suka gk sama aku?|Suka|Gk|Yeayy! Aku juga suka kamu|Seberapa kamu suka aku? ʕ⁠·⁠ᴥ⁠·⁠ʔ|Yeayy! 🎧✌🏻|Makasiv udah suka sama aku 💘|Sekarang kamu mau gk sahabatan selamanya sama aku?|Mau|Gk|Hm..aku juga mau kok ♡⁠(⁠˃͈⁠ ⁠દ⁠ ⁠˂͈⁠ ⁠༶⁠ ⁠)||Terakhir deh : buat kamu sahabat ku, jangan bandel ya, kita janji sahabatan selamanya, jangan sama orang lain selain aku, titik gk pake koma! 😒<br><br>Ok, segitu aja makasih ya bestfriend ku bye²||.
164|||||||||||||||| Maaf ya kalo aku buat salah <br>Kita harus hidup damai lagi! ☺💫||.
165|Hay selviani |||||||||||||||||.
166||aku ada pantun nih buat kamu||ada kenab di atas atap mau gak kirim pap hehehe|mauu||yeayyy semangat yaa jangan sampai sakit yaa|hmm seberapa suka nih😆||makasi udah suka sma akuu😊💥|sekarang kamu kangen gak sama akuu 😙|||hmm.. aku juga kangen bgt sama kmuu nih walau baru kemarin ketemunya😆😊|delisaa putrii yng maniss:)|terakhir deh 😆 menyukaimu serupa air laut pasang surut akan selalu ada,namun air laut tidak akan pernah berubah rasa hehe;)||.
167|||||||||||||||||Jangan lupa pesan ke Instagram|.
168|Hay kamu|Aku ada sesuatu nih🤭|Scoll ke bawah |Kamu sayang ga sama aku|Sayang |Enggak |Yeayy!aku juga sayang sama kamu |Seberapa sayang nih😀❤️|Yeayy✨|Makasi udah sayang sama aku|Sekarang kamu kangen gak sama aku|Kangen |Enggak |Hm....aku juga kangen sama kamu |I love you ❤️||Jangan lupa balas ke WA|.
169|||||Sayang banget|Ogah||100||||Kangen|Enggak|||||.
170||aku ada pantun nih buat kamu ||ada kebab di atas atap mau gak kirim pap😆☺️|mauu||yeayy! makasih yaa udah buat hari² ku brwarna dan manis seperti senyumanmu hehe:)|seberpa suka nihh😆||makasih udah suka sama akuu|||||delisaa putrii yang cantik dan manis|Terakhir deh😊 menyukaimu seperti air laut akan selalu ada namun air laut tidak akan pernah berubah rasa.<br>jangan dekat sma cwo lain yaa kecuali aku tunggu waktunya yaa hehe:)|Jangan lupa balas WhatsApp yaa;)|.
171|||||sayang|||||||Kangen||||||.
172||||||||||||||||||.
173|Hay slay|||||||||||||||||.
174|Hai Putri 💗|||Kamu ingat hari ini hari apa?|Ingat |Enggak |Cieee yang hari ini ulang tahun 🥳💐💗|Seberapa seru di hari ulang tahun mu ini?|Wah ✨|Seru juga ya 😆|Kamu tau siapa yang buat ini|Iya|Enggak |Sekali lagi happy birthday ya Putri 💗|I love you Putri 💗💐|Semoga panjang umur sehat selalu banyak rezekinya dan patuh kepada orang tua ya 💗✨||.
175||||||Tak|||||Sekarang hang rindu aku dk|Haa|Dk|||||.
176|Hay sayang|Aku ada sesuatu nih|Scroll ke bawah|Kamu sayang aku gak ♥️|Sayang|Enggak|Yeayy aku juga sayang banget sama kamu |Seberapa sayang nihh|Yeayy|Makasih udah sayang sama aku|Sekarang kamu kangen gak sama aku|Kangen|Enggak |Hm... Aku juga kangen banget sama kamu|I Love you...|Terakhir deh♥️♥️ mencintaimu serupa air laut pasang surut akan selalu ada namun air laut,tidak pernah berubah rasa<3'|Jangan lupa balas chat ku yahh|.
177||||Sehat kan??|Sehat|Engga nih|Waaahh alhamdulillah kalau sehat|Seberapa sehat nih??|Waaaww|Bagus lah kalau gitu|Sekarang bole minta pap nya imut2 gak😆|Boleh||Hmmm makasih ya udah imut2 terus||||.
178|hi |||apa kabar?|baik|tidak baik |kalau kamu baik aku juga baik tapi kalau kamu sedang tidak baik aku juga samaak baik a|seberapa kangen nih||makasi udah kangenin aku|jangan lupa bales ya|iya|iya|||||.
179||||||||||||||||||.
180||aku ada pantun nih buat kamuu😆||ada kebab diatas atap mau gak kirim pap☺️|mauu||yeayy!! makasi udah buat hari² ku berwarna dan manis seperti senyumanmu:)|Seberapa suka nihh😆||makasii udah suka sama akuu:)|sekarang kamu kangen gk sama aku|||hm.. aku juga kangen bgt sama kmu walau baru ketemuan;)|Delisaa putrii yang amat sangat maniss.|Terakhir deh😆 menyukaimu seperti air laut, pasang surut akan selalu ada, namun air laut, tidak pernah berubah rasaa.<br>tetap dekat sama aku ya tunggu waktunya aj ya;)||.
181|Hay ayangk 🥰🥰|||||||||||||||||.
182|Mau bilang tapi takut|Bunuh diri takut dosa||Kamu mau gk sama aku|Mau||Seberapa mau kamu Nerima aku|Seberapa mau kamu Nerima aku||Makasi ya udah mau Nerima aku|Sekarang kamu lagi mikirin aku engga|Iya||Hm..sama ak juga lagi mikirin kamu||||.
183||Boleh tanya gk🤭❤||||||||||||||||.
184||||Kamu suka gk jadi bestie aku|Mau||Yeyy✨aku juga mau jadi bestie mu🤭❤|Seberapa mau kamu jadi bestie ku🥰||Makasii udah mau jadi bestie ku 🥰|||||Aku sayang kamu|Aku akan selalu jadi bestie mu𓆩🤭𓆪 ||.
185||||Kamu suka gk jadi bestie aku|Suka||Yeyy✨aku juga mau jadi bestie mu🤭❤|Seberapa mau kamu jadi bestie ku🥰||Makasii udah mau jadi bestie ku 🥰|||||Aku sayang kamu|Aku akan selalu jadi bestie (*^o^)人(^o^*) mu<br>||.
186|||||||Yeayyy aku juga sayang kakak😁|||||||||Terakhir deh🤭<br>Makasih dah mau jadi kakak yg baik I Love You😘||.
187|Hai kamu mau jadi temen baikku ngak|||Kamu mau nggak jadi temen baikku|Iya||Yeayyy makasih mau jadi temen baikku|Aku mau kok jadi temen curhatmu||Makasih ya sudah menjadi temen baiku|Sekarang kamu mau nggak jadi temen curhatku|Ya||Hm makasi yaaa|Makasih banyak|Terakhir deh ini aku ingin mempunyai temen curhat mau nggak kamu jadi temen curhat ya semoga mau<br>||.
188|Hi monyet kesayangan aku🫶🏻|Aku ada sesuatu🤯||Km  monyet apa monyet nih🫶🏻🫶🏻|Monyet |🐒|Mksh ya udh milih🫶🏻🫶🏻|Btw kamu syg nenek Bambang GK👵🏻?|Enggak ya😔|Lanjut ke bawah yok🫶🏻|Sekarang kamu syg dan kangen nenek tete GK?|Kangen dan syg|G!!|Mksh udh syg nenek tete|Semoga kamu mimpi yg indah ya yaitu mimpimu ada nenek|||.
189|Hay bestiku|Aku mau ngajakin sesuatu nih||Kalian mau ga cari duda kaya sama aku?|Mau banget ||Yeayy!! Aku juga mauu bangedd nged|Seberapa mau kalian punya sugar dady?||Makasi udah pingin nyari sugar Daddy |Mau ngga pas malming nyari?|Ayo||Okey jangan lupaa|Semoga kita dapattt😘|Terkahir dalam rangka memulai misi mencari om berduit💵 kita harus berdoa dan semangat yaa, semoga bisa ke oyo.. ||.
190|Hay kamu yg monyet |Aku ada sesuatu nih monyet |Scrol ke bawah yah monyet |Kamu sayang gk sama nenek dan tete||G!!|Yeayy aku juga sayang sama nenek dan tete|Seberapa sayang nih sama tete dan nenek||Makasih ya udah sayang sama nenek dan tete |Sekarang kamu kangen gak SMA nenek dan tete |||Hm..ak juga sayang sama nenek dan tete |I Love you nenek tete|Semoga kmu mimpi sama nenek dan tete oh iya ak lupa semoga kmu mimpi indah yah<br> ||.
191||||||||||||||||||.
192||||||||||||||||Ketemu ayooo rumah sedih 🥺<br>||.
193||aku ada pantun nih buat kamuu||ada kebab di atas atap mau gk kirim pap☺️|mauu||Yeayy!! makasi yaa udah buat hariku manis sperti senyumanmuu!:)|seberapa suka nihh😆||maksasii udah suka sama akuu;)|sekarang kanu kangen gak sama akuu hehe|||hm.. aku juga kangen bgt sama kamu walau baru ketemuan:)|hai delisaa putrii yng amat sangat maniss |Terakhir deh😆 menyukaimu seperti air laut, pasang surut akan selaluu adaa, namun air laut tidak akan pernah berubah rasaa.<br>tunggu waktuny aj y hehe<br>tetap semangat yaa, jangan lupa bahagiaa!😊||.
194|Heyy ewik!!|Krisna ngelah sesuatu untuk ewik☺️|Scroll nahh🫰🏻|Ewik nu sayang jak Krisna?😅😘|Enuu|Esing|Yeayyy, makasihh nahh walaupun agak makse Krisna😔|Amongken sayang Ewik jak Krisna?😅|☺️☺️|Makasii nahh ube sempet nyawab😅|Ewik Krisna kangen, Ewik kangen sing jak Krisna?||Esingg|Krisna kangen san jak Ewik😅|I Love You Ewik♥️|Maaf nahh, mungkin Krisna ngae kene ngae dwik risih jak ilfil. Tapi makasii nahh men Ewik ube sampek mace ene dan sampek meluangkan waktu ewik, maaf sanin Krisna pidan nyaktin Ewik segitune, jani Krisna nyesel, Krisna be berubah masih be lebih baik,, Have Fun Ewik♥️|Balas ke wa|.
195|Hay mama sayang gk sama ak |Ak ada sesuatu nih mama||Mama sayang gk SMA ak banget |||Yeayy aku juga sayang sma mama|||Makasih udah sayang sama ak mama|Sekarang mama kangen sama nenek dan tete |||Hm..ak juga kangen SMA nenek dan tete ||Makasih semua ||.
196|||||Sayang lah 💕|||||||||||||.
197||akuu ada pantun nih buat kamuu😆||ada kebab diatas atap mau gak kirim pap☺️|mauu||yeayy! makasih yaa udah buat hari² ku manis seperti senyum mu:)|seberapa suka nihh😊||makasii udah suka sma akuu😊|sekarang kamu kangen gak sama akuu|||hm.. aku juga kangen bgt sama kamuu walau baru ketemuan;)|hai delisaa putrii yang amat sangat manisss|terakhir deh😆 menyukaimuu sama seperti air laut, pasang surut akan selaluu adaa,namun air laut tidak akan lernah berubah rasaa.<br>tunggu waktuny aj y hehe<br>tetap semangat dan jangan lupa bahagia yaa;)||.
198||||||||||||||||||.
199||||||||||||||||||.
200||||||||||||||||||.
201||||||||||||||||||.
202||||||||||||||||||.
203||||||||||||||||Makasih ya udah mau jadi bestie aku ❤️❤️✨||.
204|Hay bb|Selamat ulang tahun bb🥰🥳 |Semoga panjang umur dan sihat selalu 🥰❤️ jadi anak yang soleh 🥰 nnti jupo ni deh syg bagi hadiah tpi hadiah tu kecik jh harap bb terima lh 🥺❤️ syg nk mintak maaf klu selamo ni syg wk bb kecewo serabut hari ii dgr syg mrh syg mintok maaf sbb dok jdi yg kamu nk 💓☹️ tpi terima kasih jgk bb jago syg ngn molek 🥺❤️ last happy birthday to you iloveyou sayang >3❤️❤️❤️❤️❤️❤️|Kamu sayang tak sama aku||||||||||||||.
||||||||||||||||||.
205||||||||||||||||||.
206||||||||||||||||||.
207|HAI HAIKAL|||SORRY KALAU TAK SUKA KAWAN GAN AKU|NAK|TAKNAK|YEAY|THANKS ||TERIMA KASIH JADI KAWAN AKU|SUKA TAK KAWAN NGAN AKU|Tak|Suka|HM OK LAH NI|NAH 👍|TERIMA KASIH JADI KAWAN BAIKK OK LAH BYEE||.
208|Hayy Lala|Aein ada sesuatu nih 😉||Lala Kamu Sayang Ga Sama Aein?🤭|||Yeayy! Aein juga sayangggg bangeett sama Lala|||Makacii udah sayang sama Aein😆|Sekarang Lala kangen ga sama Aein?|||Hmm... Aein juga kangenn banget" sama Lala|I Love You Lala✨|||.
209||||Kamu seneng gak ada aku😉🌹|Seneng|Engga|Yeayy! aku juga seneng ❤️😄|Seberapa senang nih!🐰||Makasih udah seneng Ama aku☺️||||||||.
210||||||||||||||||||.
211|Hey kamu!|Aku ada sesuatu Nih!:>|Scroll ke bawah ya|Kamu sayang ngak sama Aku?|||Yeayyy aku juga sayang sama kamu loh!><♡|Seberapa sayang nih?;^;||Makasih udah sayang sama aku<3|Sekarang kamu kangen ngak sama Aku?|||Aku juga kangen loh sama kamu:<|I miss you!<3♡|Terakhir deh:> ,janji ya ngak ninggalin Aku? Aku sayang loh sama kamu Tapi jika itu kamu janji sama aku ngak ninggalin aku.. aku juga ngak bakal ninggalin kamu Oke?<3♡|Jangan lupa balas ya lewat whatsapp?><♡|.
212|Halo🥰❤️‍🔥🫶|Adaa sedikit pertanyaan buat kamu😄😼|Scroll ke bawah okk 🫶🤗|Kamu sayang sama aku gaaa|Iya|Ga|Aku juga sayangg niee sama kamu💓🫂|Seesaaayang apaaa nihh 😵‍💫🫶|Kamu tau ga hobi akuuu💞|Jawab di wa aajaa💓🫶💞|Mau ga tukeran kado sama akuu|Mau|Ga mau|Kalo mau wa akuu yaaa💗|Makasihhh 🥰🫶|Kenapa sih kok kamu suka Galen yang jelek kaya tai kenapa ga suka sama Felix 💓💗🥰🫶 <br>Ntar aku bagi dua deh felixnya buat kamu🥰🥰🥰🥰🥰<br>Tapi....<br>UnCrUsH Galen sleyyy 💅💅💅💋<br>Makasih udh mau main open all yang alay hehehehehehehe kamu kok gapernah marahin aku hehehehehehehe sakkarepmu lah 🥰🥰🥰💗💓🫶💗💖💝✨<br>Kamu naik kelas engga???<br>Jawab di waaa💞😵‍💫<br>I love you aureell 🥹✨💖💝🫶||.
213||||||||||||||||||.
214|Hallo Arini |Km lg apa?|Coba scroll ke bawah |Km hndk lah jdi pcr ku|Hndk|Kada |Yeay 🤣|Seberapa suka km wn aku||Mksi lah Mun km suka |||Kada |||||.
215||||||||||||||||||.
216||||||||||||||||||.
217|Hey fahim|||||||||||||||||.
218||||Kamu ini ultramen yh kok mirip|Iyh aku ultramen|Yh|Yey akhirnya aku nemuin ultramen|Kamu bner ultramen kn?||Makasi kmu bner² ultramen yg aku cari selama ini|Sekarang kamu mau jadi monyet apa ttep ultramen|Ultramen |Monyet|Hhe makasih atas pilihan kamu||Terakhir deh, apakah kmu bersedia menjadi hewan peliharaan ku?||.
219||||||||||||||||||.
220|Hai veni |Km suka ama rozil kan💓||Km sayang gk sm rozil||| Anjay veni sayang ama rozil| Gue sebarin lohh||Aku kasih tau ke rozil lohh|Sekarang km kangen gk ama rozil|||Hm... Rozil juga kangen ama km|Kata rozil i love you|Kata rozil, rozil seneng banget bisa kenal ama km, rozil sangat sayang ama km♡♡🥰||.
221|Hay ayang |Sa ada sesuatu pertanyaan nih🤭🤭|Scroll ke bawah yh syng|Ko saya gk sama saya 😘🤭|Sayang banget|Enggak|Hihihi! Sa juga sayang kok sama koe |Seberapa banyak ayy sayang sama saya|Hihihi!! |Makasih yh udh syng sama akuuhh🤗🤗🤩|Kalo skrng kita gk ketemu eca rindu gk sama gita|Kangen pingin ketemu |Kangen ajah/enggak|Hmm...iyadehhh sa juga kangen koe!! |I love you too🥰😘|Terakhir deh ini.... Makasih yh udh sayang sama saya mksh juga udh ngasi perhatian lebih yh sayang kita harus sama sama janji dalam masalah dan sebesar apapun itu masalahnya kita harus tetap sama sama yhh🙂😘🤗|Sayang nanti di bales yh di chet pribadi 🤗🤗 muach😘|.
222|Hayy Gilanddd|||Kamu sayang ga sama akuuh||||Seberapa sayang nih💓|Yeaayyy💗||Sekarang kamu kangen ga sama akuuh? |||Akuuh juga kangen sama kamu||Aku mau bilang💓"sebenernya akuuh tuh suka sama kamu dari kita pertama bertemu💗dulu sebelum kamu tau akuuh suka sama kamu aku sering banget cemburu oleh kau deket dgn si Febi, tapi sekarang dk lgii akuuh sudah dapeti kau sepenuhnya aku berharap kau dak bakal pergi-pergi lagi & mungkin kau bukan yang pertama di hati akuuh tapi percayalah kau selalu ada di hati aku💗kau bakal jadi yang terakhir.. |Jangan lupa balas pesan whatsapp nyaa"I LOVE U"💗💐💓|.
223||||Kau Lonely Ke?|Memang Pon|Xlah Mane Ade!|Jangan Lonely Lagii|Kenapa Lonely Ni?|Cuba Bagitahu Aq?|Terima Kasih Sbb Dah Cerita Kan Kat Aq|Sekarang kau lonely lagi ke?|Ye...|Tak...|Hmm jangan lonely aq sentiasa ade ngan kauuu!|Jangan lonely lagi tau |Jangan lonely lagi tau kalau kau lonely citer je kat aq aq sentiasa ade ngan kauu dah² jangan sedih² :)|Penat Aq tulis From: Fiona Qaisara To:my special Person|.
224|||||100%sayang|||||||||||||.
225|Hyee single keee?|Ni aq ade something untuk kau baca tauu:)|Scroll kt bawah auu:)|Kau single ke?|Ye.|X.|Jangan Sedih Sbb Single Sbb Aq Pon single|Dh² Jangan Sedih|Dah² bape kali aq cakap jgn sedih|Ish² x faham bahasa ke?|Kau nak aq cakap something ke?|Nak²|Xnk|Hurmm Kau Dah Elok ke?|Okay² dh² jangan sedih² lgi tauu:)|Jangan sedih² tau happy je kalau kau ade citer sedih ke citer kt aq tauu:)|Penat Aq tulis From: Fiona Qaisara To:my special Person|.
226|Haloo pacar akuuh|Akuuh punya pertanyaan||Kamu beneran suka ga sama akuuh? |Aku suka ko sama kamu|Engga|Yeey!|Seberapa suka land? |Yuhuu💐|Makasihh aku juga suka sana kamuu|Ada cewe lain ga selain akuuh? 😠|Gaada|Ada|Yeeyy, di hati akuuh juga gaada cwo selain kamu landd|I Love U💕|Akuuh mau bilang💗"akuuh suka sama kamu itu saat pertama kali kita ketemu💗, dulu saat kamu belum tau kalo akuuh suka sama kamu aku sering cemburu gara2 kamu deket dgn si Febi, aku berharap kau dk pergi, dan percayalah kamu memang bukan yang pertama di hati akuuh tapi kamu selalu ada di hati akuuh><<br>Ga ada cwo selain kau Gilandd... <br>Mungkin kamu bakal jadi yang terakhir><I LOVE U💕"|Jangan cuek sama akuuh ya land😠|.
227|Hayy!! Ayang🥰|Aku ada sesuatu nih buat kamu 🥰|Scroll terus ke bawah ya ayang!!😍|Ayang, kamu sayang ga sama aku?😍|Sayang dong🥰|Engga😒|Yeeyyyy,!!! Sama dong, aku juga sayang banget ama ayang🥰🫶🏻||Yeeyyy!!!|Makasii yaa ayang udah sayang sama aku🥰🫶🏻|Ayang ayang, sekarang ayang kangen ga sama aku??🥹|Kangen|Engga |Mmm, aku juga kangen banget ama ayang🥹🫶🏻|I Love You Ayang🥰🫶🏻|Terakhir bee, aku ada gombalan maut buat kamu ni😋. <br>"Aku tahu kita gak seumur, tapi bolehkan seumur hidup sama kamu?" <br>Hiyaaaaa😂❤️|Jangan lupa balas di wa ya sayangnya aku😍|.
228||aku ada pantun nih buat kamuu ||ada kebab di atas atap mau gak kirim pap☺️|mauu||yeayy! makasi yaa udah buat hari² ku manis seperti senyum mu:)|seberapa suka nih😆||makasih yaa udah suka sama akuu|sekarang kamu kangen gak sma akuu hehe|||hm.. aku juga kangen bgt sama kamu walau baru ketemuan hehe|haii delisaa putrii yang amat sangat maniss|terakhir deh😆 'menyukaimu seperti air laut, pasang surut akan selalu adaa, namun air laut, tidak akan pernah berubah rasaa;)<br>tunggu waktuny aj y hehe<br>untuk kamu tetap semangat ya jangan lupa bahagia dan jangan sampai sakit oke:)||.
